source,provider,raw_sms,transaction_type,amount_rwf,counterpart,description,category,timestamp,is_synthetic
synthetic_mtn_momo,MTN MoMo,MTN MoMo confirms you paid 1000 RWF to academic transcript fee on 2026-03-16. Tx MM101156. Balance 41500 RWF.,SENT,1000,academic transcript fee,Paid 1000 to academic transcript fee,Education,2026-03-16,True
synthetic_mtn_momo,MTN MoMo,You have sent 1200 RWF to friend transfer. TxId MM102484. Your new balance is 161500 RWF.,SENT,1200,friend transfer,Paid 1200 to friend transfer,Personal Transfer,2026-01-23,True
synthetic_mtn_momo,MTN MoMo,MTN MoMo confirms you paid 20000 RWF to ALU course materials on 2026-01-06. Tx MM101209. Balance 122500 RWF.,SENT,20000,ALU course materials,Paid 20000 to ALU course materials,Education,2026-01-06,True
synthetic_mtn_momo,MTN MoMo,You have paid 1200 RWF to voice bundle. Transaction ID MM101065. Fee 100 RWF. Your new balance is 238500 RWF.,SENT,1200,voice bundle,Paid 1200 to voice bundle,Communication,2026-06-09,True
synthetic_mtn_momo,MTN MoMo,You have paid 1200 RWF to sent to mother. Transaction ID MM102156. Fee 0 RWF. Your new balance is 124000 RWF.,SENT,1200,sent to mother,Paid 1200 to sent to mother,Personal Transfer,2026-03-22,True
synthetic_mtn_momo,MTN MoMo,Payment of RWF 12000 to airtime recharge completed successfully. Ref MM101062. Balance: RWF 90000.,SENT,12000,airtime recharge,Paid 12000 to airtime recharge,Communication,2026-03-27,True
synthetic_mtn_momo,MTN MoMo,Payment of RWF 2000 to school materials completed successfully. Ref MM101167. Balance: RWF 18500.,SENT,2000,school materials,Paid 2000 to school materials,Education,2026-03-14,True
synthetic_mtn_momo,MTN MoMo,MoMo: RWF 12000 paid to house maintenance. Transaction MM101492. Remaining balance RWF 45000.,SENT,12000,house maintenance,Paid 12000 to house maintenance,Utilities,2026-02-18,True
synthetic_mtn_momo,MTN MoMo,You have paid 3500 RWF to sent to mother. Transaction ID MM102389. Fee 200 RWF. Your new balance is 10000 RWF.,SENT,3500,sent to mother,Paid 3500 to sent to mother,Personal Transfer,2026-01-18,True
synthetic_mtn_momo,MTN MoMo,Payment of RWF 15000 to SMS bundle completed successfully. Ref MM100884. Balance: RWF 196000.,SENT,15000,SMS bundle,Paid 15000 to SMS bundle,Communication,2026-06-19,True
synthetic_mtn_momo,MTN MoMo,MTN MoMo confirms you paid 3500 RWF to Java House Kigali on 2026-04-28. Tx MM100143. Balance 87500 RWF.,SENT,3500,Java House Kigali,Paid 3500 to Java House Kigali,Food & Dining,2026-04-28,True
synthetic_mtn_momo,MTN MoMo,You have received 30000 RWF from friend refund. Transaction ID MM200346. Your new balance is 147000 RWF.,RECEIVED,30000,friend refund,Received 30000 from friend refund,Peer Transfer Received,2026-05-28,True
synthetic_mtn_momo,MTN MoMo,You have paid 1500 RWF to Simba Supermarket. Transaction ID MM100850. Fee 200 RWF. Your new balance is 17500 RWF.,SENT,1500,Simba Supermarket,Paid 1500 to Simba Supermarket,Groceries,2026-01-06,True
synthetic_mtn_momo,MTN MoMo,Payment of RWF 3500 to Frulep completed successfully. Ref MM100717. Balance: RWF 143000.,SENT,3500,Frulep,Paid 3500 to Frulep,Groceries,2026-01-17,True
synthetic_mtn_momo,MTN MoMo,You have received 15000 RWF from freelance client. Transaction ID MM200250. Your new balance is 304000 RWF.,RECEIVED,15000,freelance client,Received 15000 from freelance client,Income Received,2026-02-28,True
synthetic_mtn_momo,MTN MoMo,Payment of RWF 10000 to Chez Lando completed successfully. Ref MM100264. Balance: RWF 62000.,SENT,10000,Chez Lando,Paid 10000 to Chez Lando,Food & Dining,2026-03-04,True
synthetic_mtn_momo,MTN MoMo,You have sent 20000 RWF to Canaberra Restaurant. TxId MM100075. Your new balance is 118000 RWF.,SENT,20000,Canaberra Restaurant,Paid 20000 to Canaberra Restaurant,Food & Dining,2026-05-16,True
synthetic_mtn_momo,MTN MoMo,MTN MoMo confirms you paid 1200 RWF to Kigali Taxi on 2026-02-23. Tx MM100395. Balance 196000 RWF.,SENT,1200,Kigali Taxi,Paid 1200 to Kigali Taxi,Transport,2026-02-23,True
synthetic_mtn_momo,MTN MoMo,You have sent 1000 RWF to friend transfer. TxId MM102458. Your new balance is 85000 RWF.,SENT,1000,friend transfer,Paid 1000 to friend transfer,Personal Transfer,2026-02-24,True
synthetic_mtn_momo,MTN MoMo,MoMo: RWF 50000 paid to Aline Mukamana. Transaction MM102224. Remaining balance RWF 85000.,SENT,50000,Aline Mukamana,Paid 50000 to Aline Mukamana,Personal Transfer,2026-03-13,True
synthetic_mtn_momo,MTN MoMo,You have received 150000 RWF from family support. Transaction ID MM200207. Your new balance is 208000 RWF.,RECEIVED,150000,family support,Received 150000 from family support,Peer Transfer Received,2026-06-06,True
synthetic_mtn_momo,MTN MoMo,Payment of RWF 12000 to Kigali Taxi completed successfully. Ref MM100396. Balance: RWF 239000.,SENT,12000,Kigali Taxi,Paid 12000 to Kigali Taxi,Transport,2026-05-11,True
synthetic_mtn_momo,MTN MoMo,MTN MoMo confirms you paid 2500 RWF to internet subscription on 2026-03-22. Tx MM101365. Balance 119000 RWF.,SENT,2500,internet subscription,Paid 2500 to internet subscription,Utilities,2026-03-22,True
synthetic_mtn_momo,MTN MoMo,MoMo: RWF 12000 paid to Aline Mukamana. Transaction MM102415. Remaining balance RWF 216500.,SENT,12000,Aline Mukamana,Paid 12000 to Aline Mukamana,Personal Transfer,2026-03-27,True
synthetic_mtn_momo,MTN MoMo,MTN MoMo confirms you paid 2500 RWF to sports club fee on 2026-01-10. Tx MM101903. Balance 82000 RWF.,SENT,2500,sports club fee,Paid 2500 to sports club fee,Entertainment,2026-01-10,True
synthetic_mtn_momo,MTN MoMo,You have paid 3000 RWF to Dmall supermarket. Transaction ID MM100595. Fee 50 RWF. Your new balance is 126500 RWF.,SENT,3000,Dmall supermarket,Paid 3000 to Dmall supermarket,Groceries,2026-01-13,True
synthetic_mtn_momo,MTN MoMo,You have paid 3500 RWF to Ibimina savings group. Transaction ID MM102109. Fee 0 RWF. Your new balance is 75000 RWF.,SENT,3500,Ibimina savings group,Paid 3500 to Ibimina savings group,Savings & Investments,2026-05-27,True
synthetic_mtn_momo,MTN MoMo,You have sent 2000 RWF to exam registration. TxId MM101296. Your new balance is 66000 RWF.,SENT,2000,exam registration,Paid 2000 to exam registration,Education,2026-01-01,True
synthetic_mtn_momo,MTN MoMo,MTN MoMo confirms you paid 2000 RWF to Kigali Arena event on 2026-01-07. Tx MM101821. Balance 138500 RWF.,SENT,2000,Kigali Arena event,Paid 2000 to Kigali Arena event,Entertainment,2026-01-07,True
synthetic_mtn_momo,MTN MoMo,Payment of RWF 500 to Sawa Citi supermarket completed successfully. Ref MM100872. Balance: RWF 163500.,SENT,500,Sawa Citi supermarket,Paid 500 to Sawa Citi supermarket,Groceries,2026-05-08,True
synthetic_mtn_momo,MTN MoMo,MoMo: RWF 80000 received from part-time work. Tx MM200315. Balance RWF 73000.,RECEIVED,80000,part-time work,Received 80000 from part-time work,Income Received,2026-05-25,True
synthetic_mtn_momo,MTN MoMo,MoMo: RWF 15000 paid to sent to mother. Transaction MM102326. Remaining balance RWF 224500.,SENT,15000,sent to mother,Paid 15000 to sent to mother,Personal Transfer,2026-03-02,True
synthetic_mtn_momo,MTN MoMo,Payment of RWF 12000 to internet subscription completed successfully. Ref MM101548. Balance: RWF 241500.,SENT,12000,internet subscription,Paid 12000 to internet subscription,Utilities,2026-04-24,True
synthetic_mtn_momo,MTN MoMo,MTN MoMo confirms you paid 1000 RWF to Kigali Serena restaurant on 2026-01-02. Tx MM100036. Balance 118000 RWF.,SENT,1000,Kigali Serena restaurant,Paid 1000 to Kigali Serena restaurant,Food & Dining,2026-01-02,True
synthetic_mtn_momo,MTN MoMo,MTN MoMo confirms you paid 12000 RWF to peer transfer on 2026-06-16. Tx MM102440. Balance 120000 RWF.,SENT,12000,peer transfer,Paid 12000 to peer transfer,Personal Transfer,2026-06-16,True
synthetic_mtn_momo,MTN MoMo,Payment of RWF 20000 to investment deposit completed successfully. Ref MM102143. Balance: RWF 5000.,SENT,20000,investment deposit,Paid 20000 to investment deposit,Savings & Investments,2026-02-06,True
synthetic_mtn_momo,MTN MoMo,You have paid 500 RWF to sent to brother. Transaction ID MM102467. Fee 200 RWF. Your new balance is 130500 RWF.,SENT,500,sent to brother,Paid 500 to sent to brother,Personal Transfer,2026-03-11,True
synthetic_mtn_momo,MTN MoMo,MoMo: RWF 2000 paid to MTN data bundle. Transaction MM100977. Remaining balance RWF 54500.,SENT,2000,MTN data bundle,Paid 2000 to MTN data bundle,Communication,2026-03-22,True
synthetic_mtn_momo,MTN MoMo,You have paid 10000 RWF to Mutuelle de Sante. Transaction ID MM101571. Fee 100 RWF. Your new balance is 175000 RWF.,SENT,10000,Mutuelle de Sante,Paid 10000 to Mutuelle de Sante,Health,2026-04-20,True
synthetic_mtn_momo,MTN MoMo,You have paid 1200 RWF to MTN data bundle. Transaction ID MM101122. Fee 50 RWF. Your new balance is 103000 RWF.,SENT,1200,MTN data bundle,Paid 1200 to MTN data bundle,Communication,2026-04-20,True
synthetic_mtn_momo,MTN MoMo,Payment of RWF 2500 to sent to brother completed successfully. Ref MM102239. Balance: RWF 155500.,SENT,2500,sent to brother,Paid 2500 to sent to brother,Personal Transfer,2026-04-01,True
synthetic_mtn_momo,MTN MoMo,You have sent 10000 RWF to movie night. TxId MM101892. Your new balance is 78500 RWF.,SENT,10000,movie night,Paid 10000 to movie night,Entertainment,2026-01-16,True
synthetic_mtn_momo,MTN MoMo,Payment of RWF 2000 to Modern Market Kigali completed successfully. Ref MM100675. Balance: RWF 24000.,SENT,2000,Modern Market Kigali,Paid 2000 to Modern Market Kigali,Groceries,2026-03-08,True
synthetic_mtn_momo,MTN MoMo,You have paid 1000 RWF to Dmall supermarket. Transaction ID MM100728. Fee 100 RWF. Your new balance is 77000 RWF.,SENT,1000,Dmall supermarket,Paid 1000 to Dmall supermarket,Groceries,2026-04-13,True
synthetic_mtn_momo,MTN MoMo,MTN MoMo confirms you paid 12000 RWF to fuel station SP on 2026-04-15. Tx MM100412. Balance 25000 RWF.,SENT,12000,fuel station SP,Paid 12000 to fuel station SP,Transport,2026-04-15,True
synthetic_mtn_momo,MTN MoMo,You have paid 2500 RWF to Canal Plus subscription. Transaction ID MM101516. Fee 0 RWF. Your new balance is 28000 RWF.,SENT,2500,Canal Plus subscription,Paid 2500 to Canal Plus subscription,Utilities,2026-04-01,True
synthetic_mtn_momo,MTN MoMo,MoMo: RWF 1500 paid to clinic consultation. Transaction MM101649. Remaining balance RWF 136500.,SENT,1500,clinic consultation,Paid 1500 to clinic consultation,Health,2026-01-14,True
synthetic_mtn_momo,MTN MoMo,Payment of RWF 20000 to Modern Market Kigali completed successfully. Ref MM100825. Balance: RWF 232500.,SENT,20000,Modern Market Kigali,Paid 20000 to Modern Market Kigali,Groceries,2026-04-20,True
synthetic_mtn_momo,MTN MoMo,You have paid 10000 RWF to Modern Market Kigali. Transaction ID MM100616. Fee 20 RWF. Your new balance is 93000 RWF.,SENT,10000,Modern Market Kigali,Paid 10000 to Modern Market Kigali,Groceries,2026-03-24,True
synthetic_mtn_momo,MTN MoMo,MTN MoMo confirms you paid 3000 RWF to Question Coffee on 2026-03-16. Tx MM100114. Balance 83000 RWF.,SENT,3000,Question Coffee,Paid 3000 to Question Coffee,Food & Dining,2026-03-16,True
synthetic_mtn_momo,MTN MoMo,Payment of RWF 30000 to airport taxi completed successfully. Ref MM100417. Balance: RWF 74000.,SENT,30000,airport taxi,Paid 30000 to airport taxi,Transport,2026-01-22,True
synthetic_mtn_momo,MTN MoMo,MoMo: RWF 3500 paid to CHUK consultation. Transaction MM101625. Remaining balance RWF 71500.,SENT,3500,CHUK consultation,Paid 3500 to CHUK consultation,Health,2026-06-06,True
synthetic_mtn_momo,MTN MoMo,MoMo: RWF 100000 received from business customer. Tx MM200343. Balance RWF 300000.,RECEIVED,100000,business customer,Received 100000 from business customer,Income Received,2026-02-02,True
synthetic_mtn_momo,MTN MoMo,MTN MoMo confirms you paid 15000 RWF to Kigali Serena restaurant on 2026-06-01. Tx MM100089. Balance 104500 RWF.,SENT,15000,Kigali Serena restaurant,Paid 15000 to Kigali Serena restaurant,Food & Dining,2026-06-01,True
synthetic_mtn_momo,MTN MoMo,Payment of RWF 1200 to cooperative contribution completed successfully. Ref MM102082. Balance: RWF 116000.,SENT,1200,cooperative contribution,Paid 1200 to cooperative contribution,Savings & Investments,2026-06-22,True
synthetic_mtn_momo,MTN MoMo,You have paid 10000 RWF to Mama Chou vegetables. Transaction ID MM100753. Fee 100 RWF. Your new balance is 104000 RWF.,SENT,10000,Mama Chou vegetables,Paid 10000 to Mama Chou vegetables,Groceries,2026-04-02,True
synthetic_mtn_momo,MTN MoMo,MoMo: RWF 1200 paid to medical insurance. Transaction MM101630. Remaining balance RWF 141000.,SENT,1200,medical insurance,Paid 1200 to medical insurance,Health,2026-06-18,True
synthetic_mtn_momo,MTN MoMo,MoMo: RWF 2000 paid to Chez Lando. Transaction MM100011. Remaining balance RWF 141500.,SENT,2000,Chez Lando,Paid 2000 to Chez Lando,Food & Dining,2026-02-15,True
synthetic_mtn_momo,MTN MoMo,Payment of RWF 5000 to bus fare Tap&Go completed successfully. Ref MM100284. Balance: RWF 87000.,SENT,5000,bus fare Tap&Go,Paid 5000 to bus fare Tap&Go,Transport,2026-01-11,True
synthetic_mtn_momo,MTN MoMo,MoMo: RWF 1000 paid to MTN data bundle. Transaction MM101066. Remaining balance RWF 23000.,SENT,1000,MTN data bundle,Paid 1000 to MTN data bundle,Communication,2026-06-09,True
synthetic_mtn_momo,MTN MoMo,MoMo: RWF 1200 paid to school materials. Transaction MM101191. Remaining balance RWF 124000.,SENT,1200,school materials,Paid 1200 to school materials,Education,2026-05-05,True
synthetic_mtn_momo,MTN MoMo,MTN MoMo confirms you paid 15000 RWF to water payment on 2026-03-19. Tx MM101440. Balance 136000 RWF.,SENT,15000,water payment,Paid 15000 to water payment,Utilities,2026-03-19,True
synthetic_mtn_momo,MTN MoMo,You have received 150000 RWF from friend refund. Transaction ID MM200209. Your new balance is 30000 RWF.,RECEIVED,150000,friend refund,Received 150000 from friend refund,Peer Transfer Received,2026-05-17,True
synthetic_mtn_momo,MTN MoMo,You have received 20000 RWF from parent remittance. Transaction ID MM200208. Your new balance is 24000 RWF.,RECEIVED,20000,parent remittance,Received 20000 from parent remittance,Income Received,2026-03-28,True
synthetic_mtn_momo,MTN MoMo,MoMo: RWF 150000 received from freelance client. Tx MM200119. Balance RWF 271000.,RECEIVED,150000,freelance client,Received 150000 from freelance client,Income Received,2026-02-15,True
synthetic_mtn_momo,MTN MoMo,You have paid 700 RWF to REG electricity token. Transaction ID MM101568. Fee 20 RWF. Your new balance is 29500 RWF.,SENT,700,REG electricity token,Paid 700 to REG electricity token,Utilities,2026-05-26,True
synthetic_mtn_momo,MTN MoMo,You have paid 20000 RWF to friend transfer. Transaction ID MM102427. Fee 20 RWF. Your new balance is 194000 RWF.,SENT,20000,friend transfer,Paid 20000 to friend transfer,Personal Transfer,2026-04-20,True
synthetic_mtn_momo,MTN MoMo,MTN MoMo confirms you paid 2000 RWF to peer transfer on 2026-06-22. Tx MM102488. Balance 125000 RWF.,SENT,2000,peer transfer,Paid 2000 to peer transfer,Personal Transfer,2026-06-22,True
synthetic_mtn_momo,MTN MoMo,Payment of RWF 1500 to King Faisal pharmacy completed successfully. Ref MM101687. Balance: RWF 54000.,SENT,1500,King Faisal pharmacy,Paid 1500 to King Faisal pharmacy,Health,2026-05-23,True
synthetic_mtn_momo,MTN MoMo,You have sent 3500 RWF to Nyabugogo market. TxId MM100851. Your new balance is 37000 RWF.,SENT,3500,Nyabugogo market,Paid 3500 to Nyabugogo market,Groceries,2026-06-01,True
synthetic_mtn_momo,MTN MoMo,You have paid 8000 RWF to peer transfer. Transaction ID MM102207. Fee 20 RWF. Your new balance is 228000 RWF.,SENT,8000,peer transfer,Paid 8000 to peer transfer,Personal Transfer,2026-02-15,True
synthetic_mtn_momo,MTN MoMo,MTN MoMo confirms you paid 3000 RWF to MTN momo airtime on 2026-03-03. Tx MM100895. Balance 64500 RWF.,SENT,3000,MTN momo airtime,Paid 3000 to MTN momo airtime,Communication,2026-03-03,True
synthetic_mtn_momo,MTN MoMo,MoMo: RWF 500 paid to Yego Moto. Transaction MM100496. Remaining balance RWF 183000.,SENT,500,Yego Moto,Paid 500 to Yego Moto,Transport,2026-01-28,True
synthetic_mtn_momo,MTN MoMo,MTN MoMo confirms you paid 1200 RWF to friend transfer on 2026-06-27. Tx MM102305. Balance 127000 RWF.,SENT,1200,friend transfer,Paid 1200 to friend transfer,Personal Transfer,2026-06-27,True
synthetic_mtn_momo,MTN MoMo,MoMo: RWF 2000 paid to Kigali Jazz Festival. Transaction MM101782. Remaining balance RWF 55500.,SENT,2000,Kigali Jazz Festival,Paid 2000 to Kigali Jazz Festival,Entertainment,2026-04-16,True
synthetic_mtn_momo,MTN MoMo,MoMo: RWF 500 paid to Kigali Taxi. Transaction MM100335. Remaining balance RWF 117500.,SENT,500,Kigali Taxi,Paid 500 to Kigali Taxi,Transport,2026-04-05,True
synthetic_mtn_momo,MTN MoMo,Payment of RWF 1200 to moto hire completed successfully. Ref MM100515. Balance: RWF 121000.,SENT,1200,moto hire,Paid 1200 to moto hire,Transport,2026-05-02,True
synthetic_mtn_momo,MTN MoMo,You have sent 1000 RWF to student contribution. TxId MM101348. Your new balance is 26500 RWF.,SENT,1000,student contribution,Paid 1000 to student contribution,Education,2026-03-13,True
synthetic_mtn_momo,MTN MoMo,You have paid 2500 RWF to MTN airtime topup. Transaction ID MM101015. Fee 20 RWF. Your new balance is 214000 RWF.,SENT,2500,MTN airtime topup,Paid 2500 to MTN airtime topup,Communication,2026-05-25,True
synthetic_mtn_momo,MTN MoMo,Your MoMo account has been credited with RWF 150000 from family support. Ref MM200216. Balance 201000 RWF.,RECEIVED,150000,family support,Received 150000 from family support,Peer Transfer Received,2026-05-19,True
synthetic_mtn_momo,MTN MoMo,Payment of RWF 2000 to Kigali Jazz Festival completed successfully. Ref MM101781. Balance: RWF 217500.,SENT,2000,Kigali Jazz Festival,Paid 2000 to Kigali Jazz Festival,Entertainment,2026-01-14,True
synthetic_mtn_momo,MTN MoMo,MoMo: RWF 1500 paid to concert ticket. Transaction MM101785. Remaining balance RWF 87500.,SENT,1500,concert ticket,Paid 1500 to concert ticket,Entertainment,2026-01-05,True
synthetic_mtn_momo,MTN MoMo,Payment of RWF 20000 to savings contribution completed successfully. Ref MM102070. Balance: RWF 99500.,SENT,20000,savings contribution,Paid 20000 to savings contribution,Savings & Investments,2026-05-04,True
synthetic_mtn_momo,MTN MoMo,MoMo: RWF 2500 paid to fuel station SP. Transaction MM100356. Remaining balance RWF 49500.,SENT,2500,fuel station SP,Paid 2500 to fuel station SP,Transport,2026-06-13,True
synthetic_mtn_momo,MTN MoMo,Your MoMo account has been credited with RWF 10000 from part-time work. Ref MM200259. Balance 71000 RWF.,RECEIVED,10000,part-time work,Received 10000 from part-time work,Income Received,2026-01-03,True
synthetic_mtn_momo,MTN MoMo,MTN MoMo confirms you paid 2000 RWF to school materials on 2026-01-24. Tx MM101312. Balance 59000 RWF.,SENT,2000,school materials,Paid 2000 to school materials,Education,2026-01-24,True
synthetic_mtn_momo,MTN MoMo,Payment of RWF 3500 to medical insurance completed successfully. Ref MM101635. Balance: RWF 160500.,SENT,3500,medical insurance,Paid 3500 to medical insurance,Health,2026-01-06,True
synthetic_mtn_momo,MTN MoMo,You have sent 500 RWF to Nyabugogo bus. TxId MM100550. Your new balance is 102500 RWF.,SENT,500,Nyabugogo bus,Paid 500 to Nyabugogo bus,Transport,2026-02-12,True
synthetic_mtn_momo,MTN MoMo,You have paid 10000 RWF to Patrick Ishimwe. Transaction ID MM102388. Fee 0 RWF. Your new balance is 170500 RWF.,SENT,10000,Patrick Ishimwe,Paid 10000 to Patrick Ishimwe,Personal Transfer,2026-03-15,True
synthetic_mtn_momo,MTN MoMo,You have sent 8000 RWF to Jean Claude. TxId MM102265. Your new balance is 223000 RWF.,SENT,8000,Jean Claude,Paid 8000 to Jean Claude,Personal Transfer,2026-04-24,True
synthetic_mtn_momo,MTN MoMo,MTN MoMo confirms you paid 8000 RWF to printing shop on 2026-05-26. Tx MM101227. Balance 74500 RWF.,SENT,8000,printing shop,Paid 8000 to printing shop,Education,2026-05-26,True
synthetic_mtn_momo,MTN MoMo,You have received 150000 RWF from family support. Transaction ID MM200089. Your new balance is 228000 RWF.,RECEIVED,150000,family support,Received 150000 from family support,Peer Transfer Received,2026-03-14,True
synthetic_mtn_momo,MTN MoMo,MoMo: RWF 30000 paid to MTN momo airtime. Transaction MM100957. Remaining balance RWF 65500.,SENT,30000,MTN momo airtime,Paid 30000 to MTN momo airtime,Communication,2026-05-22,True
synthetic_mtn_momo,MTN MoMo,MoMo: RWF 1200 paid to gym subscription. Transaction MM101773. Remaining balance RWF 239500.,SENT,1200,gym subscription,Paid 1200 to gym subscription,Entertainment,2026-04-07,True
synthetic_mtn_momo,MTN MoMo,Payment of RWF 2500 to emergency fund completed successfully. Ref MM102141. Balance: RWF 248500.,SENT,2500,emergency fund,Paid 2500 to emergency fund,Savings & Investments,2026-02-05,True
synthetic_mtn_momo,MTN MoMo,You have sent 15000 RWF to MTN momo airtime. TxId MM101008. Your new balance is 66000 RWF.,SENT,15000,MTN momo airtime,Paid 15000 to MTN momo airtime,Communication,2026-02-18,True
synthetic_mtn_momo,MTN MoMo,MTN MoMo confirms you paid 700 RWF to MTN momo airtime on 2026-06-16. Tx MM101092. Balance 157500 RWF.,SENT,700,MTN momo airtime,Paid 700 to MTN momo airtime,Communication,2026-06-16,True
synthetic_mtn_momo,MTN MoMo,You have received 150000 RWF from part-time work. Transaction ID MM200083. Your new balance is 379000 RWF.,RECEIVED,150000,part-time work,Received 150000 from part-time work,Income Received,2026-04-26,True
synthetic_mtn_momo,MTN MoMo,You have sent 3500 RWF to MTN 4G pack. TxId MM100996. Your new balance is 41000 RWF.,SENT,3500,MTN 4G pack,Paid 3500 to MTN 4G pack,Communication,2026-05-08,True
synthetic_mtn_momo,MTN MoMo,MTN MoMo confirms you paid 8000 RWF to King Faisal pharmacy on 2026-04-09. Tx MM101679. Balance 59000 RWF.,SENT,8000,King Faisal pharmacy,Paid 8000 to King Faisal pharmacy,Health,2026-04-09,True
synthetic_mtn_momo,MTN MoMo,MoMo: RWF 500 paid to nyama choma stall. Transaction MM100153. Remaining balance RWF 77000.,SENT,500,nyama choma stall,Paid 500 to nyama choma stall,Food & Dining,2026-05-19,True
synthetic_mtn_momo,MTN MoMo,MoMo: RWF 80000 received from allowance. Tx MM200191. Balance RWF 160000.,RECEIVED,80000,allowance,Received 80000 from allowance,Income Received,2026-02-23,True
synthetic_mtn_momo,MTN MoMo,Payment of RWF 500 to Nyabugogo market completed successfully. Ref MM100580. Balance: RWF 86500.,SENT,500,Nyabugogo market,Paid 500 to Nyabugogo market,Groceries,2026-01-03,True
synthetic_mtn_momo,MTN MoMo,MoMo: RWF 15000 paid to house maintenance. Transaction MM101470. Remaining balance RWF 99000.,SENT,15000,house maintenance,Paid 15000 to house maintenance,Utilities,2026-03-09,True
synthetic_mtn_momo,MTN MoMo,Payment of RWF 700 to Nyabugogo market completed successfully. Ref MM100703. Balance: RWF 242000.,SENT,700,Nyabugogo market,Paid 700 to Nyabugogo market,Groceries,2026-04-14,True
synthetic_mtn_momo,MTN MoMo,You have paid 30000 RWF to academic transcript fee. Transaction ID MM101212. Fee 200 RWF. Your new balance is 126500 RWF.,SENT,30000,academic transcript fee,Paid 30000 to academic transcript fee,Education,2026-02-17,True
synthetic_mtn_momo,MTN MoMo,MoMo: RWF 2500 paid to airtime recharge. Transaction MM100896. Remaining balance RWF 192500.,SENT,2500,airtime recharge,Paid 2500 to airtime recharge,Communication,2026-06-11,True
synthetic_mtn_momo,MTN MoMo,Payment of RWF 2500 to moto hire completed successfully. Ref MM100487. Balance: RWF 114500.,SENT,2500,moto hire,Paid 2500 to moto hire,Transport,2026-04-09,True
synthetic_mtn_momo,MTN MoMo,MoMo: RWF 700 paid to Remera taxi park. Transaction MM100559. Remaining balance RWF 200500.,SENT,700,Remera taxi park,Paid 700 to Remera taxi park,Transport,2026-05-28,True
synthetic_mtn_momo,MTN MoMo,You have paid 3500 RWF to library fee. Transaction ID MM101141. Fee 20 RWF. Your new balance is 99500 RWF.,SENT,3500,library fee,Paid 3500 to library fee,Education,2026-02-18,True
synthetic_mtn_momo,MTN MoMo,Payment of RWF 12000 to MTN airtime topup completed successfully. Ref MM101119. Balance: RWF 233500.,SENT,12000,MTN airtime topup,Paid 12000 to MTN airtime topup,Communication,2026-05-02,True
synthetic_mtn_momo,MTN MoMo,MTN MoMo confirms you paid 1500 RWF to Remera taxi park on 2026-03-03. Tx MM100512. Balance 76000 RWF.,SENT,1500,Remera taxi park,Paid 1500 to Remera taxi park,Transport,2026-03-03,True
synthetic_mtn_momo,MTN MoMo,MTN MoMo confirms you paid 15000 RWF to Nyabugogo market on 2026-03-09. Tx MM100633. Balance 206500 RWF.,SENT,15000,Nyabugogo market,Paid 15000 to Nyabugogo market,Groceries,2026-03-09,True
synthetic_mtn_momo,MTN MoMo,MoMo: RWF 10000 paid to sent to brother. Transaction MM102495. Remaining balance RWF 236000.,SENT,10000,sent to brother,Paid 10000 to sent to brother,Personal Transfer,2026-05-25,True
synthetic_mtn_momo,MTN MoMo,You have sent 30000 RWF to hospital bill. TxId MM101664. Your new balance is 145500 RWF.,SENT,30000,hospital bill,Paid 30000 to hospital bill,Health,2026-06-23,True
synthetic_mtn_momo,MTN MoMo,MoMo: RWF 20000 paid to MTN momo airtime. Transaction MM101012. Remaining balance RWF 88000.,SENT,20000,MTN momo airtime,Paid 20000 to MTN momo airtime,Communication,2026-01-27,True
synthetic_mtn_momo,MTN MoMo,Payment of RWF 3500 to sports club fee completed successfully. Ref MM101931. Balance: RWF 38000.,SENT,3500,sports club fee,Paid 3500 to sports club fee,Entertainment,2026-05-19,True
synthetic_mtn_momo,MTN MoMo,You have sent 20000 RWF to student contribution. TxId MM101150. Your new balance is 178000 RWF.,SENT,20000,student contribution,Paid 20000 to student contribution,Education,2026-05-13,True
synthetic_mtn_momo,MTN MoMo,You have received 15000 RWF from business customer. Transaction ID MM200213. Your new balance is 347000 RWF.,RECEIVED,15000,business customer,Received 15000 from business customer,Income Received,2026-05-25,True
synthetic_mtn_momo,MTN MoMo,You have sent 5000 RWF to nyama choma stall. TxId MM100116. Your new balance is 69000 RWF.,SENT,5000,nyama choma stall,Paid 5000 to nyama choma stall,Food & Dining,2026-01-24,True
synthetic_mtn_momo,MTN MoMo,You have sent 2000 RWF to Frulep. TxId MM100740. Your new balance is 6000 RWF.,SENT,2000,Frulep,Paid 2000 to Frulep,Groceries,2026-02-26,True
synthetic_mtn_momo,MTN MoMo,Your MoMo account has been credited with RWF 5000 from monthly salary. Ref MM200172. Balance 55000 RWF.,RECEIVED,5000,monthly salary,Received 5000 from monthly salary,Income Received,2026-03-04,True
synthetic_mtn_momo,MTN MoMo,MTN MoMo confirms you paid 5000 RWF to SACCO deposit on 2026-01-09. Tx MM101974. Balance 216500 RWF.,SENT,5000,SACCO deposit,Paid 5000 to SACCO deposit,Savings & Investments,2026-01-09,True
synthetic_mtn_momo,MTN MoMo,Payment of RWF 1500 to voice bundle completed successfully. Ref MM101081. Balance: RWF 8500.,SENT,1500,voice bundle,Paid 1500 to voice bundle,Communication,2026-06-02,True
